User-ID,Location,Age,Country
64039,"darmstadt, hessen, germany",34.0,germany
64041,"freiburg, baden-wuerttemberg, germany",22.0,germany
64053,"coffs harbour, new south wales, australia",36.0,australia
64058,"madrid, madrid, spain",29.0,spain
64063,"auke bay, alaska, usa",34.0,usa
64075,"walnut creek, california, usa",46.0,usa
64077,"n/a, alaska, usa",18.0,usa
64109,"frankfurt, hessen, germany",35.0,germany
64111,"eugene, oregon, usa",23.0,usa
64126,"casselberry, florida, usa",31.0,usa
64137,"columbia, south carolina, usa",41.0,usa
64155,"headingley, manitoba, canada",43.0,canada
64173,"brisbane, queensland, australia",16.0,australia
64175,"naremburn sydney, new south wales, australia",37.0,australia
64183,"wilmington, delaware, usa",19.0,usa
64185,"hammond, louisiana, usa",20.0,usa
64186,"bronxville, new york, usa",19.0,usa
64241,"colorado springs, colorado, usa",43.0,usa
64247,"chattanooga, tennessee, usa",27.0,usa
64249,"brentwood, tennessee, usa",40.0,usa
64271,"westminster, colorado, usa",34.0,usa
64278,"shawnee, kansas, usa",31.0,usa
64310,"smyrna, georgia, usa",46.0,usa
64316,"ermington, s. devon, england, united kingdom",21.0,united kingdom
64333,"paris, ile de france, france",27.0,france
64367,"berlin, berlin, germany",19.0,germany
64373,"chasseneuil-du-poitou, vienne, france",21.0,france
64422,"toronto, ontario, canada",24.0,canada
64429,"manchester, new hampshire, usa",29.0,usa
64432,"carmel, new york, usa",34.0,usa
64435,"coos bay, oregon, usa",51.0,usa
64436,"san ramon, california, usa",36.0,usa
64440,"atlanta, georgia, usa",34.0,usa
64448,"amsterdam, noord holland, netherlands",23.0,netherlands
64449,"markham, ontario, canada",29.0,canada
64472,"san diego, california,",36.0,
64475,"bonita springs, florida, usa",19.0,usa
64478,"st. charles, illinois, usa",68.0,usa
64492,"ballwin, missouri, usa",34.0,usa
64521,"marrero, louisiana, usa",52.0,usa
64528,"pau, pyrenees atlantiques, france",27.0,france
64530,"antelope, california, usa",26.0,usa
64531,"san diego, california, usa",30.0,usa
64535,"fredericksburg, virginia, usa",43.0,usa
64582,"na, na,",30.0,
64589,"carrollton, texas, usa",36.0,usa
64625,"chicago, illinois, usa",43.0,usa
64629,"eugene, oregon, usa",57.0,usa
64641,"pittsburgh, pennsylvania, usa",45.0,usa
64683,"tahoe city, california, usa",54.0,usa
64706,"federal way, washington, usa",45.0,usa
64708,"kingman, arizona, usa",70.0,usa
64719,"american canyon, california, usa",73.0,usa
64726,"eaubonne, ile de france, france",27.0,france
64743,"punta gorda, florida, usa",65.0,usa
64763,"chicago, illinois, usa",43.0,usa
64766,"findlay, ohio, usa",42.0,usa
64769,"columbia, missouri, usa",36.0,usa
64775,"vernon, new jersey, usa",45.0,usa
64796,"atlanta, georgia, usa",42.0,usa
64800,"hudson, new hampshire, usa",33.0,usa
64803,"decatur, georgia, usa",67.0,usa
64805,"gaithersburg, maryland, usa",45.0,usa
64806,"carrboro, north carolina, usa",26.0,usa
64838,"tigard, oregon, usa",20.0,usa
64847,"carlisle, england, united kingdom",21.0,united kingdom
64893,"bristol, bristol, united kingdom",21.0,united kingdom
64899,"austin, texas, usa",61.0,usa
64943,"murfreesboro, tennessee, usa",33.0,usa
64946,"normal, illinois, usa",34.0,usa
64983,"napoli, campania, italy",28.0,italy
64990,"st louis, missouri, usa",34.0,usa
64992,"southbury, connecticut, usa",14.0,usa
65004,"north charleston, south carolina, usa",24.0,usa
65007,"redmond, or, oregon, usa",50.0,usa
65027,"senecaville, ohio, usa",32.0,usa
65032,"norwood, massachusetts, usa",17.0,usa
65035,"londonderry, new hampshire, usa",24.0,usa
65038,"longmont, colorado, usa",28.0,usa
65046,"madrid, n/a, spain",21.0,spain
65068,"virginia beach, virginia, usa",61.0,usa
65098,"roseville, california, usa",14.0,usa
65117,"hamburg, hamburg, germany",23.0,germany
65132,"coimbra, n/a, portugal",33.0,portugal
65140,"aix en provence, n/a, france",48.0,france
65145,"browns mills, new jersey, usa",54.0,usa
65147,"unionville, new york, usa",39.0,usa
65183,"cameron park, california, usa",33.0,usa
65190,"toronto, ontario, canada",24.0,canada
65207,"columbia station, ohio, usa",20.0,usa
65208,"san diego, california, usa",30.0,usa
65219,"frankfurt, hessen, germany",36.0,germany
65228,"uniontown, ohio, usa",58.0,usa
65231,"santo domingo, heredia, costa rica",32.0,costa rica
65233,"boulder, colorado, usa",56.0,usa
65238,"savannah, georgia, usa",31.0,usa
65244,"st. catharines, ontario, canada",31.0,canada
65253,"tucker, ,",52.0,
65258,"saginaw, michigan, usa",42.0,usa
65270,"milano, lombardia, italy",29.0,italy
65271,"lüneburg, niedersachsen, germany",36.0,germany
65285,"muskegon, michigan, usa",51.0,usa
65323,"st neots, cambridgeshire, united kingdom",31.0,united kingdom
65327,"ennismore, ontario, canada",55.0,canada
65338,"stanstead, quebec, canada",40.0,canada
65339,"zuerich, zuerich, switzerland",34.0,switzerland
65345,"lenzburg/basel, ag/bs, switzerland",26.0,switzerland
65350,"los angeles, ,",38.0,
65363,"vancouver, british columbia, canada",54.0,canada
65370,"gatlinburg, tennessee, usa",35.0,usa
65382,"surrey, british columbia, canada",43.0,canada
65387,"lexington, south carolina, usa",36.0,usa
65389,"york, pennsylvania, usa",36.0,usa
65398,"milford, michigan, usa",13.0,usa
65401,"houston, texas, usa",41.0,usa
65409,"seattle, washington, usa",44.0,usa
65444,"jacksonville, florida, usa",56.0,usa
65445,"flagstaff, arizona, usa",55.0,usa
65453,"montclair, new jersey, usa",45.0,usa
65467,"hendersonville, tennessee, usa",45.0,usa
65471,"toronto, ontario, canada",13.0,canada
65484,"stilwell, kansas, usa",51.0,usa
65487,"asheville, north carolina, usa",49.0,usa
65497,"caldwell, ,",18.0,
65513,"kitchener, ontario, canada",52.0,canada
65520,"leiden, zuid-holland, netherlands",30.0,netherlands
65526,"donauwörth, bayern, germany",45.0,germany
65539,"napoli, campania, italy",42.0,italy
65574,"tauranga, bay of plenty, new zealand",50.0,new zealand
65579,"köln, nordrhein-westfalen, germany",25.0,germany
65584,"tulsa, oklahoma, usa",26.0,usa
65598,"spring, texas, usa",47.0,usa
65631,"augusta, sicilia, italy",21.0,italy
65645,"barcelona, cataluña, spain",43.0,spain
65663,"syracuse, new york, usa",32.0,usa
65665,"coffs harbour, new south wales, australia",40.0,australia
65678,"montréal, quebec, canada",32.0,canada
65679,"yorkshire, ohio, usa",36.0,usa
65699,"essen, nordrhein-westfalen, germany",32.0,germany
65709,"thunder bay, ontario, canada",36.0,canada
65710,"luzern, luzern, switzerland",34.0,switzerland
65730,"edmonton, alberta, canada",50.0,canada
65735,"porthcawl, wales, united kingdom",37.0,united kingdom
65752,"unionville, ontario, canada",18.0,canada
65768,"kent, england, united kingdom",42.0,united kingdom
65769,"staten island, ,",36.0,
65791,"salem, virginia, usa",29.0,usa
65792,"chapel hill, north carolina, usa",47.0,usa
65799,"dortmund, nordrhein-westfalen, germany",27.0,germany
65814,"st.ingbert, saarland, germany",32.0,germany
65819,"canberra, australian capital territory, australia",35.0,australia
65836,"crestwood, kentucky,",59.0,
65837,"alexandria, virginia, usa",46.0,usa
65844,"watford, n/a, united kingdom",32.0,united kingdom
65845,"macomb, illinois, usa",61.0,usa
65906,"monsey, new york, usa",37.0,usa
65908,"everett, ,",45.0,
65913,"grove city, pennsylvania, usa",48.0,usa
65917,"montreal, quebec, canada",47.0,canada
65921,"shreveport, louisiana, usa",13.0,usa
65939,"nashua, ,",58.0,
65970,"royston, georgia, usa",52.0,usa
65996,"oldenburg, niedersachsen, germany",39.0,germany
66000,"derby, derbyshire, united kingdom",32.0,united kingdom
66017,"bremerton, ,",51.0,
66055,"fairbanks, alaska, usa",32.0,usa
66073,"aptos, california, usa",28.0,usa
66086,"san marcos, california, usa",56.0,usa
66088,"kansas city, missouri, usa",46.0,usa
66100,"mohegan lake, new york, usa",46.0,usa
66106,"ashville, alabama, usa",49.0,usa
66113,"farmington hills, michigan, usa",33.0,usa
66129,"san diego, california, usa",29.0,usa
66147,"tairua, coromandel, new zealand",68.0,new zealand
66161,"gladstone, oregon, usa",53.0,usa
66178,"seattle, washington, usa",30.0,usa
66204,"sydney, new south wales, australia",24.0,australia
66205,"paris, paris, france",55.0,france
66207,"taunton, england, united kingdom",31.0,united kingdom
66220,"lewisburg, tennessee, usa",57.0,usa
66243,"christchurch, canterbury, new zealand",48.0,new zealand
66255,"geneva, geneva, switzerland",25.0,switzerland
66284,"eldorado, texas, usa",37.0,usa
66323,"factoryville, pennsylvania, usa",34.0,usa
66327,"padova, veneto, italy",33.0,italy
66337,"canoga park, california, usa",35.0,usa
66358,"paris, paris, france",27.0,france
66363,"clifton, colorado, usa",49.0,usa
66387,"kokomo, indiana, usa",52.0,usa
66423,"braunschweig, niedersachsen, germany",32.0,germany
66428,"dasmariñas, cavite, philippines",16.0,philippines
66443,"pierrefonds, quebec, canada",29.0,canada
66456,"londonderry, new hampshire, usa",59.0,usa
66458,"elgin, texas, usa",48.0,usa
66462,"ocean grove, new jersey, usa",56.0,usa
66467,"iserlohn, nordrhein-westfalen, germany",22.0,germany
66473,"nashville, georgia, usa",21.0,usa
66483,"berlin, berlin, germany",16.0,germany
66539,"stockton, california, usa",43.0,usa
66556,"ventura, california, usa",23.0,usa
66565,"bloomington, indiana, usa",75.0,usa
66567,"melfa, virginia, usa",56.0,usa
66570,"brandon, florida, usa",51.0,usa
66574,"astoria, new york, usa",27.0,usa
66580,"garberville, california, usa",55.0,usa
66591,"austin, tx, usa",35.0,usa
66599,"los llanos de aridane, islas canarias, spain",36.0,spain
66608,"kansas city, missouri, usa",34.0,usa
66611,"london, england, united kingdom",57.0,united kingdom
66617,"dekalb, illinois, usa",24.0,usa
66619,"canazei, trentino alto adige, italy",25.0,italy
66624,"helsinki, uusimaa, finland",42.0,finland
66640,"bradenton, florida, usa",42.0,usa
66663,"dortmund, nordrhein-westfalen, germany",50.0,germany
66677,"fresh meadows, new york, usa",53.0,usa
66680,"orange park, florida, usa",67.0,usa
66686,"hannover, niedersachsen, germany",25.0,germany
66708,"juneau, ak., usa",49.0,usa
66743,"madison, indiana, usa",40.0,usa
66765,"barrie, ontario, canada",39.0,canada
66769,"bramley, surrey, united kingdom",60.0,united kingdom
66789,"san jose, california, usa",55.0,usa
66790,"centerville, utah, usa",26.0,usa
66792,"new york, new york, usa",39.0,usa
66797,"athens, ohio, usa",28.0,usa
66811,"tampa, florida, usa",45.0,usa
66816,"baltimore, maryland, usa",37.0,usa
66819,"halifax, west yorkshire, united kingdom",32.0,united kingdom
66829,"menomonie, wisconsin, usa",52.0,usa
66841,"ottawa, ontario, canada",59.0,canada
66842,"portersville, pennsylvania, usa",31.0,usa
66849,"harrogate, england, united kingdom",33.0,united kingdom
66853,"barrie, ontario, canada",39.0,canada
66857,"shubenacadie, nova scotia, canada",37.0,canada
66878,"fort myers, florida, usa",42.0,usa
66912,"padstow, england, united kingdom",75.0,united kingdom
66940,"corpus christi, texas, usa",31.0,usa
66942,"kuching, sarawak, malaysia",31.0,malaysia
66945,"tuscon, arizona, usa",26.0,usa
66956,"santa monica, california, usa",37.0,usa
66964,"germantown, wisconsin, usa",20.0,usa
66974,"st. george, ontario, canada",48.0,canada
67017,"london, england, united kingdom",27.0,united kingdom
67025,"norwalk, connecticut, usa",40.0,usa
67034,"vero beach, florida, usa",57.0,usa
67062,"brighton, sussex, united kingdom",22.0,united kingdom
67064,"abington, massachusetts, usa",27.0,usa
67072,"thunder bay, ontario, canada",19.0,canada
67079,"london, england, united kingdom",35.0,united kingdom
67082,"toulouse, haute garonne, france",29.0,france
67089,"highland park, illinois, usa",63.0,usa
67111,"mönchengladbach, nordrhein-westfalen, germany",36.0,germany
67136,"rapid city, south dakota, usa",14.0,usa
67141,"belvaux, n/a, luxembourg",17.0,luxembourg
67174,"lawrence, kansas, usa",20.0,usa
67176,"toronto, ontario, canada",31.0,canada
67187,"sudbury, ontario, canada",58.0,canada
67193,"tucson, arizona, usa",17.0,usa
67198,"denver, colorado, usa",13.0,usa
67199,"pensacola, florida, usa",62.0,usa
67214,"bedford, bedfordshire, united kingdom",30.0,united kingdom
67236,"hampton, georgia, usa",38.0,usa
67237,"novato, california, usa",41.0,usa
67251,"houston, texas, usa",45.0,usa
67272,"midland park, new jersey, usa",35.0,usa
67288,"monroe, washington, usa",26.0,usa
67296,"willis, texas, usa",39.0,usa
67298,"cape may court house, new jersey, usa",51.0,usa
67322,"petaluma, california, usa",73.0,usa
67325,"cocoa, florida, usa",50.0,usa
67351,"seaford, virginia, usa",28.0,usa
67354,"virginia beach, virginia, usa",30.0,usa
67375,"mankato, minnesota, usa",41.0,usa
67379,"prather, california, usa",71.0,usa
67392,"sabetha, kansas, usa",22.0,usa
67397,"bloomfield, new jersey, usa",50.0,usa
67403,"danbury, connecticut, usa",31.0,usa
67404,"sandbach, england, united kingdom",35.0,united kingdom
67415,"minneapolis, minnesota, usa",29.0,usa
67442,"puget sound, washington, usa",32.0,usa
67459,"sydney, new south wales, australia",50.0,australia
67462,"kirkville, new york, usa",17.0,usa
67487,"melbourne, florida, usa",33.0,usa
67497,"65439, hessen, germany",35.0,germany
67512,"milwaukee, wisconsin, usa",23.0,usa
67515,"oakland, california, usa",45.0,usa
67542,"northridge, california, usa",60.0,usa
67544,"toronto, ontario, canada",30.0,canada
67547,"sierra madre, california, usa",42.0,usa
67560,"perth, western australia, australia",43.0,australia
67575,"austin, texas, usa",37.0,usa
67598,"siegburg, nordrhein-westfalen, germany",22.0,germany
67600,"lewes, east sussex, united kingdom",36.0,united kingdom
67601,"munich / münchen, bayern, germany",30.0,germany
67603,"edinburgh, scotland, united kingdom",29.0,united kingdom
67628,"figueira da foz, coimbra, portugal",23.0,portugal
67630,"san antonio, texas, usa",26.0,usa
67663,"wrightstown, ,",47.0,
67677,"pleasanton, california, usa",50.0,usa
67686,"bakersfield, california, usa",40.0,usa
67690,"cartersville, georgia, usa",20.0,usa
67693,"tulsa, oklahoma, usa",24.0,usa
67694,"saint james city, florida, usa",44.0,usa
67715,"westminster, colorado, usa",26.0,usa
67719,"bologna, emilia romagna, italy",25.0,italy
67721,"vancouver, british columbia, canada",25.0,canada
67743,"yate, bristol, england, united kingdom",50.0,united kingdom
67749,"oklahoma city, oklahoma, usa",13.0,usa
67753,"raleigh, north carolina, usa",26.0,usa
67755,"lake charles, louisiana, usa",25.0,usa
67757,"belize city, belize district, belize",42.0,belize
67765,"pisa, toscana, italy",23.0,italy
67771,"oslo, oslo, norway",34.0,norway
67778,"winnipeg, manitoba, canada",37.0,canada
67779,"flossmoor, illinois, usa",49.0,usa
67782,"rainsville, alabama, usa",12.0,usa
67785,"st clements, jersey, united kingdom",29.0,united kingdom
67796,"pensacola, florida, usa",33.0,usa
67810,"lexington, south carolina, usa",41.0,usa
67829,"richmond, virginia, usa",26.0,usa
67838,"saskatoon, saskatchewan, canada",49.0,canada
67840,"houston, texas, usa",50.0,usa
67858,"seattle, washington, usa",34.0,usa
67886,"boston, massachusetts, usa",31.0,usa
67896,"boston, massachusetts, usa",29.0,usa
67899,"niimi, okayama, japan",27.0,japan
67910,"east hanover, new jersey, usa",35.0,usa
67958,"idaho falls, idaho, usa",39.0,usa
67975,"milwaukie, oregon, usa",57.0,usa
67992,"farncombe, england, united kingdom",38.0,united kingdom
67995,"seoul, yongsan-gu, south korea",30.0,south korea
67997,"lincoln city, oregon, usa",53.0,usa
68000,"toronto, ontario, canada",10.0,canada
68004,"hampstead, maryland, usa",43.0,usa
68014,"london, england, united kingdom",18.0,united kingdom
68050,"los angeles, california, usa",61.0,usa
68052,"san francisco, california, usa",37.0,usa
68054,"palmer, massachusetts, usa",53.0,usa
68059,"wilmette, illinois, usa",47.0,usa
68066,"calgary, alberta, canada",52.0,canada
68067,"balmain, new south wales, australia",54.0,australia
68073,"wauwatosa, wisconsin, usa",44.0,usa
68087,"costa mesa, california, usa",25.0,usa
68146,"fort pierce, florida, usa",70.0,usa
68156,"brooklyn, new york, usa",34.0,usa
68168,"austin, texas, usa",59.0,usa
68185,"virginia beach, virginia, usa",22.0,usa
68202,"murrieta, california, usa",59.0,usa
68212,"west columbia, south carolina, usa",27.0,usa
68226,"düsseldorf, nordrhein-westfalen, germany",28.0,germany
68240,"stafford, virginia, usa",64.0,usa
68249,"la crosse, wisconsin, usa",50.0,usa
68256,"chickasha, oklahoma, usa",28.0,usa
68257,"tucson, arizona, usa",44.0,usa
68261,"fort myers, florida, usa",42.0,usa
68265,"rye brook, new york, usa",42.0,usa
68272,"w. haverstraw, new york, usa",64.0,usa
68273,"ajo, arizona, usa",44.0,usa
68283,"florence, vermont, usa",56.0,usa
68309,"brooklyn, new york, usa",43.0,usa
68341,"bodmin, cornwall, united kingdom",26.0,united kingdom
68344,"chicago, illinois, usa",31.0,usa
68352,"brea, california, usa",71.0,usa
68373,"marquette, michigan, usa",20.0,usa
68383,"studio city, california, usa",35.0,usa
68387,"sacramento, california, usa",30.0,usa
68412,"glasgow, glasgow, united kingdom",19.0,united kingdom
68414,"brisbane, queensland, australia",30.0,australia
68422,"bracknell, berkshire, united kingdom",27.0,united kingdom
68426,"surrey, british columbia, canada",25.0,canada
68429,"long beach, california, usa",36.0,usa
68436,"downieville, california, usa",49.0,usa
68437,"anaheim, california, usa",47.0,usa
68447,"cotati, california, usa",19.0,usa
68455,"ottawa, ontario, canada",44.0,canada
68465,"charlotte, north carolina, usa",32.0,usa
68473,"richardson, texas, usa",42.0,usa
68478,"san francisco, california, usa",32.0,usa
68503,"littleton, colorado, usa",33.0,usa
68505,"baltimore, maryland, usa",34.0,usa
